k_gene_id,module,k_species_id,k_species_name,aaseq
ngo:NGO0562,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0912,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0913,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0915,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0916,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0917,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0920,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0921,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0922,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0923,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0925,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1029,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1980,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0338,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0460,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0646,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0947,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0956,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0991,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1667,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1781,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1997,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2098,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0689,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0779,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0956,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1997,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2075,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0809,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1233,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1235,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1236,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1665,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0340,md:ngo_M00021,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1423,md:ngo_M00021,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0092,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0093,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0740,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0900,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1331,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1602,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1695,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0248,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0261,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0274,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0872,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1203,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1204,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1721,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1329,md:ngo_M00024,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1510,md:ngo_M00024,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1329,md:ngo_M00025,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1510,md:ngo_M00025,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1515,md:ngo_M00025,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0027,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0118,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0646,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0844,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1194,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0398,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0400,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0597,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1711,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1881,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0597,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0799,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1310,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1881,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2164,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0029,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0048,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0053,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0255,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0401,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1761,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1876,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1877,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0597,md:ngo_M00052,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0605,md:ngo_M00052,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1212,md:ngo_M00052,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0245,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0619,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1608,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1609,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0402,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0403,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1986,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2000,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2070,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0044,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0045,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0249,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0821,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2166,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2168,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1666,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1763,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1804,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2163,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0530,md:ngo_M00086,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1213,md:ngo_M00086,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0586,md:ngo_M00093,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1206,md:ngo_M00093,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1798,md:ngo_M00093,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0654,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1565,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1567,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1568,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2080,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0680,md:ngo_M00118,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1217,md:ngo_M00118,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1307,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1671,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2001,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2085,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0308,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0309,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0813,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1483,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0224,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0266,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0323,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0387,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0857,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1342,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1694,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0062,md:ngo_M00140,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0866,md:ngo_M00140,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1999,md:ngo_M00140,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1737,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1738,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1740,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1741,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1742,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1743,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1744,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1745,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1746,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1747,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1748,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1749,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1750,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1751,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0920,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0921,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0922,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0923,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2029,md:ngo_M00151,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2030,md:ngo_M00151,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2031,md:ngo_M00151,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1371,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1372,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1373,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1374,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2144,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2145,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2146,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2147,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2148,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2149,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2150,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2151,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0171,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0174,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0191,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0297,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0298,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0442,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0581,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0583,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0584,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0604,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0930,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0931,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1493,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1676,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1677,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1679,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1680,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1817,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1819,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1820,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1821,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1823,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO18231,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1824,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO18241,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1825,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1826,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO18261,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1827,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1828,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1829,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1830,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1831,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO18311,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1832,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1833,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1834,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1835,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1836,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1837,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1838,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1841,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1844,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1845,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1852,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1853,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1854,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1855,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1975,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2024,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2025,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2126,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2134,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2173,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2182,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1309,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1818,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1850,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1851,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0002,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0078,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0283,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0347,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0743,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0973,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1226,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0562,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0564,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0565,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0915,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0925,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0674,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0677,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0679,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0848,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0220,md:ngo_M00549,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0375,md:ngo_M00549,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0717,md:ngo_M00549,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0444,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0809,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1233,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1235,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1236,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1665,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1481,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1482,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1666,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1724,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1725,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1763,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1804,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO2163,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0214,md:ngo_M00579,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0977,md:ngo_M00579,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1521,md:ngo_M00579,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0332,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1897,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1898,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1898a,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,
ngo:NGO0219,md:ngo_M00844,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1232,md:ngo_M00844,ngo,Neisseria gonorrhoeae FA,
ngo:NGO1961,md:ngo_M00844,ngo,Neisseria gonorrhoeae FA,
bma:BMA0295.1,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA0298,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA0299,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA1449,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA1689,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA1832,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA2132,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA2350,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA2468,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA3208,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMAA0117,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,
bma:BMA0295.1,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA0298,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA1689,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA1832,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA2350,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA2468,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA3208,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,
bma:BMA0295.1,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA0299,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA0469,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA1689,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA1832,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA2350,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA2468,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA3042,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA3208,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,
bma:BMA1260,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA1449,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA1628,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA1629,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA1940,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA2130,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA2131,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA2469,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMAA0420,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMAA0535,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1815,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,
bma:BMA3120,md:bma_M00005,bma,Burkholderia mallei ATCC 23344,
bma:BMA2130,md:bma_M00006,bma,Burkholderia mallei ATCC 23344,
bma:BMA2131,md:bma_M00006,bma,Burkholderia mallei ATCC 23344,
bma:BMAA0420,md:bma_M00006,bma,Burkholderia mallei ATCC 23344,
bma:BMA1260,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMA1628,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMA1629,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMA1940,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMA2469,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMAA0535,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1815,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,
bma:BMA2130,md:bma_M00008,bma,Burkholderia mallei ATCC 23344,
bma:BMA2131,md:bma_M00008,bma,Burkholderia mallei ATCC 23344,
bma:BMA2445,md:bma_M00008,bma,Burkholderia mallei ATCC 23344,
bma:BMA2446,md:bma_M00008,bma,Burkholderia mallei ATCC 23344,
bma:BMA0275,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA0276,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA0486,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA0493,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA1050,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA1051,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA1052,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA1719,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA2258,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1744,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1746,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1747,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1748,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1749,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1751,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1755,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1763,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1797,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1998,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMAA2010,md:bma_M00009,bma,Burkholderia mallei ATCC 23344,
bma:BMA0486,md:bma_M00010,bma,Burkholderia mallei ATCC 23344,
bma:BMA2258,md:bma_M00010,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1744,md:bma_M00010,bma,Burkholderia mallei ATCC 23344,
bma:BMAA1755,md:bma_M00010,bma,Burkholderia mallei ATCC 23344,
bma:BMA0275,md:bma_M00011,bma,Burkholderia mallei ATCC 23344,
bma:BMA0276,md:bma_M00011,bma,Burkholderia mallei ATCC 23344,
bma:BMA0493,md:bma_M00011,bma,Burkholderia mallei ATCC 23344,
